,tpr,fpr
1000,0.193486842,0.001057916
1001,0.193486842,0.001059551
1002,0.193552632,0.001059551
1003,0.193552632,0.001061186
1004,0.193618421,0.001061186
1005,0.193618421,0.001062821
1006,0.193947368,0.001062821
1007,0.193947368,0.001064456
1008,0.194144737,0.001064456
1009,0.194144737,0.001069361
1010,0.194210526,0.001069361
1011,0.194210526,0.001070996
1012,0.194342105,0.001070996
1013,0.194342105,0.001072632
1014,0.194605263,0.001072632
1015,0.194605263,0.001074267
1016,0.195065789,0.001074267
1017,0.195065789,0.001075902
1018,0.195131579,0.001075902
1019,0.195131579,0.001077537
1020,0.195460526,0.001077537
1021,0.195460526,0.001079172
1022,0.195592105,0.001079172
1023,0.195592105,0.001080807
1024,0.195921053,0.001080807
1025,0.195921053,0.001082442
1026,0.196052632,0.001082442
1027,0.196052632,0.001088983
1028,0.196118421,0.001088983
1029,0.196118421,0.001090618
1030,0.196644737,0.001090618
1031,0.196644737,0.001092253
1032,0.196907895,0.001092253
1033,0.196907895,0.001095523
1034,0.197368421,0.001095523
1035,0.197368421,0.001098793
1036,0.1975,0.001098793
1037,0.1975,0.001100428
1038,0.197565789,0.001100428
1039,0.197565789,0.001102064
1040,0.197960526,0.001102064
1041,0.197960526,0.001106969
1042,0.198157895,0.001106969
1043,0.198157895,0.001110239
1044,0.198223684,0.001110239
1045,0.198223684,0.001111874
1046,0.198289474,0.001111874
1047,0.198289474,0.001113509
1048,0.198486842,0.001113509
1049,0.198486842,0.001116779
1050,0.19875,0.001116779
1051,0.19875,0.001118415
1052,0.198881579,0.001118415
1053,0.198881579,0.00112005
1054,0.199078947,0.00112005
1055,0.199078947,0.001121685
1056,0.199144737,0.001121685
1057,0.199144737,0.00112332
1058,0.199210526,0.00112332
1059,0.199210526,0.001124955
1060,0.199276316,0.001124955
1061,0.199276316,0.00112659
1062,0.199671053,0.00112659
1063,0.199671053,0.001128225
1064,0.199736842,0.001128225
1065,0.199736842,0.00112986
1066,0.199802632,0.00112986
1067,0.199802632,0.001136401
1068,0.199868421,0.001136401
1069,0.199868421,0.001138036
1070,0.200065789,0.001138036
1071,0.200065789,0.001141306
1072,0.200131579,0.001141306
1073,0.200131579,0.001142941
1074,0.200263158,0.001142941
1075,0.200263158,0.001144576
1076,0.200657895,0.001144576
1077,0.200657895,0.001147847
1078,0.201052632,0.001147847
1079,0.201052632,0.001149482
1080,0.201315789,0.001149482
1081,0.201315789,0.001151117
1082,0.201381579,0.001151117
1083,0.201381579,0.001152752
1084,0.201447368,0.001152752
1085,0.201447368,0.001157657
1086,0.201513158,0.001157657
1087,0.201513158,0.001164198
1088,0.201578947,0.001164198
1089,0.201578947,0.001165833
1090,0.201776316,0.001165833
1091,0.201776316,0.001169103
1092,0.201907895,0.001169103
1093,0.201907895,0.001174008
1094,0.202236842,0.001174008
1095,0.202236842,0.001182184
1096,0.202302632,0.001182184
1097,0.202302632,0.001185454
1098,0.202368421,0.001185454
1099,0.202368421,0.001187089
1100,0.202763158,0.001187089
1101,0.202763158,0.00119363
1102,0.202828947,0.00119363
1103,0.202828947,0.001195265
1104,0.202960526,0.001195265
1105,0.202960526,0.0011969
1106,0.203026316,0.0011969
1107,0.203026316,0.00120017
1108,0.203223684,0.00120017
1109,0.203223684,0.001201805
1110,0.203486842,0.001201805
1111,0.203486842,0.00120344
1112,0.20375,0.00120344
1113,0.20375,0.001205075
1114,0.204078947,0.001205075
1115,0.204078947,0.001213251
1116,0.204144737,0.001213251
1117,0.204144737,0.001218156
1118,0.204276316,0.001218156
1119,0.204276316,0.001219791
1120,0.204605263,0.001219791
1121,0.204605263,0.001223062
1122,0.204736842,0.001223062
1123,0.204736842,0.001226332
1124,0.205263158,0.001226332
1125,0.205263158,0.001234507
1126,0.205328947,0.001234507
1127,0.205328947,0.001236142
1128,0.205592105,0.001236142
1129,0.205592105,0.001242683
1130,0.205657895,0.001242683
1131,0.205657895,0.001245953
1132,0.205855263,0.001245953
1133,0.205855263,0.001255764
1134,0.205986842,0.001255764
1135,0.205986842,0.001259034
1136,0.206118421,0.001259034
1137,0.206118421,0.001262304
1138,0.20625,0.001262304
1139,0.20625,0.001263939
1140,0.206315789,0.001263939
1141,0.206315789,0.00126721
1142,0.206513158,0.00126721
1143,0.206513158,0.001272115
1144,0.206710526,0.001272115
1145,0.206710526,0.00127375
1146,0.206776316,0.00127375
1147,0.206776316,0.001275385
1148,0.206907895,0.001275385
1149,0.206907895,0.00127702
1150,0.206973684,0.00127702
1151,0.206973684,0.001278655
1152,0.207039474,0.001278655
1153,0.207039474,0.00128029
1154,0.207171053,0.00128029
1155,0.207171053,0.001281926
1156,0.207302632,0.001281926
1157,0.207302632,0.001283561
1158,0.207565789,0.001283561
1159,0.207565789,0.001285196
1160,0.207697368,0.001285196
1161,0.207697368,0.001286831
1162,0.207828947,0.001286831
1163,0.207828947,0.001288466
1164,0.207894737,0.001288466
1165,0.207894737,0.001290101
1166,0.208026316,0.001290101
1167,0.208026316,0.001291736
1168,0.208092105,0.001291736
1169,0.208092105,0.001293371
1170,0.208355263,0.001293371
1171,0.208355263,0.001303182
1172,0.208486842,0.001303182
1173,0.208486842,0.001304817
1174,0.208684211,0.001304817
1175,0.208684211,0.001306452
1176,0.20875,0.001306452
1177,0.20875,0.001309722
1178,0.208815789,0.001309722
1179,0.208815789,0.001311357
1180,0.208947368,0.001311357
1181,0.208947368,0.001312993
1182,0.209078947,0.001312993
1183,0.209144737,0.001312993
1184,0.209144737,0.001314628
1185,0.209605263,0.001314628
1186,0.209605263,0.001316263
1187,0.209671053,0.001316263
1188,0.209671053,0.001317898
1189,0.209802632,0.001317898
1190,0.209802632,0.001324438
1191,0.209934211,0.001324438
1192,0.209934211,0.001326073
1193,0.210131579,0.001326073
1194,0.210131579,0.001327709
1195,0.210460526,0.001327709
1196,0.210460526,0.001329344
1197,0.21125,0.001329344
1198,0.21125,0.001334249
1199,0.211315789,0.001334249
1200,0.211315789,0.001339154
1201,0.211513158,0.001339154
1202,0.211513158,0.001340789
1203,0.211644737,0.001340789
1204,0.211644737,0.001342425
1205,0.211710526,0.001342425
1206,0.211710526,0.00134733
1207,0.211907895,0.00134733
1208,0.211907895,0.001348965
1209,0.212302632,0.001348965
1210,0.212302632,0.001352235
1211,0.212368421,0.001352235
1212,0.212368421,0.00135387
1213,0.212565789,0.00135387
1214,0.212565789,0.001355505
1215,0.212894737,0.001355505
1216,0.212894737,0.001357141
1217,0.213026316,0.001357141
1218,0.213026316,0.001362046
1219,0.213092105,0.001362046
1220,0.213092105,0.001366951
1221,0.213223684,0.001366951
1222,0.213223684,0.001370221
1223,0.213289474,0.001370221
1224,0.213289474,0.001371857
1225,0.213421053,0.001371857
1226,0.213421053,0.001373492
1227,0.213552632,0.001373492
1228,0.213552632,0.001383302
1229,0.213815789,0.001383302
1230,0.213815789,0.001384937
1231,0.213947368,0.001384937
1232,0.213947368,0.001386572
1233,0.214013158,0.001386572
1234,0.214013158,0.001389843
1235,0.214078947,0.001389843
1236,0.214078947,0.001393113
1237,0.214210526,0.001393113
1238,0.214210526,0.001394748
1239,0.214276316,0.001394748
1240,0.214276316,0.001401288
1241,0.214342105,0.001401288
1242,0.214342105,0.001407829
1243,0.214407895,0.001407829
1244,0.214407895,0.001409464
1245,0.214605263,0.001409464
1246,0.214605263,0.001416004
1247,0.214736842,0.001416004
1248,0.214736842,0.001419275
1249,0.214934211,0.001419275
1250,0.214934211,0.00142091
1251,0.215065789,0.00142091
1252,0.215065789,0.001422545
1253,0.215131579,0.001422545
1254,0.215131579,0.001425815
1255,0.215197368,0.001425815
1256,0.215197368,0.001429085
1257,0.215263158,0.001429085
1258,0.215263158,0.00143072
1259,0.215394737,0.00143072
1260,0.215394737,0.001433991
1261,0.215657895,0.001433991
1262,0.215657895,0.001440531
1263,0.215789474,0.001440531
1264,0.215789474,0.001442166
1265,0.215855263,0.001442166
1266,0.215855263,0.001443801
1267,0.216118421,0.001443801
1268,0.216118421,0.001453612
1269,0.21625,0.001453612
1270,0.21625,0.001455247
1271,0.216447368,0.001455247
1272,0.216447368,0.001456882
1273,0.216644737,0.001456882
1274,0.216644737,0.001460152
1275,0.216710526,0.001460152
1276,0.216710526,0.001461788
1277,0.217039474,0.001461788
1278,0.217039474,0.001463423
1279,0.217236842,0.001463423
1280,0.217236842,0.001466693
1281,0.217368421,0.001466693
1282,0.217368421,0.001468328
1283,0.217434211,0.001468328
1284,0.217434211,0.001481409
1285,0.217565789,0.001481409
1286,0.217565789,0.001483044
1287,0.217763158,0.001483044
1288,0.217763158,0.001484679
1289,0.217960526,0.001484679
1290,0.217960526,0.001489584
1291,0.218026316,0.001489584
1292,0.218026316,0.001492855
1293,0.218289474,0.001492855
1294,0.218289474,0.001496125
1295,0.218355263,0.001496125
1296,0.218355263,0.0015043
1297,0.218881579,0.0015043
1298,0.218881579,0.001505935
1299,0.218947368,0.001505935
1300,0.218947368,0.001507571
1301,0.219078947,0.001507571
1302,0.219078947,0.001512476
1303,0.219210526,0.001512476
1304,0.219210526,0.001517381
1305,0.219276316,0.001517381
1306,0.219276316,0.001520651
1307,0.219342105,0.001520651
1308,0.219342105,0.001523922
1309,0.219539474,0.001523922
1310,0.219539474,0.001527192
1311,0.219736842,0.001527192
1312,0.219736842,0.001530462
1313,0.219868421,0.001530462
1314,0.219868421,0.001535367
1315,0.220197368,0.001535367
1316,0.220197368,0.001537003
1317,0.220263158,0.001537003
1318,0.220263158,0.001538638
1319,0.220394737,0.001538638
1320,0.220394737,0.001546813
1321,0.220460526,0.001546813
1322,0.220460526,0.001548448
1323,0.220592105,0.001548448
1324,0.220592105,0.001550083
1325,0.220657895,0.001550083
1326,0.220657895,0.001551718
1327,0.220921053,0.001551718
1328,0.220921053,0.001554989
1329,0.220986842,0.001554989
1330,0.220986842,0.001558259
1331,0.221052632,0.001558259
1332,0.221052632,0.001559894
1333,0.221184211,0.001559894
1334,0.221184211,0.001566434
1335,0.22125,0.001566434
1336,0.22125,0.00156807
1337,0.221315789,0.00156807
1338,0.221315789,0.00157788
1339,0.221578947,0.00157788
1340,0.221578947,0.001579515
1341,0.221644737,0.001579515
1342,0.221644737,0.001586056
1343,0.221710526,0.001586056
1344,0.221710526,0.001597502
1345,0.221776316,0.001597502
1346,0.221776316,0.001599137
1347,0.221842105,0.001599137
1348,0.221842105,0.001600772
1349,0.221973684,0.001600772
1350,0.221973684,0.001605677
1351,0.222105263,0.001605677
1352,0.222105263,0.001607312
1353,0.222171053,0.001607312
1354,0.222171053,0.001610582
1355,0.222236842,0.001610582
1356,0.222236842,0.001612218
1357,0.222302632,0.001612218
1358,0.222302632,0.001613853
1359,0.222631579,0.001613853
1360,0.222631579,0.001615488
1361,0.222697368,0.001615488
1362,0.222697368,0.001617123
1363,0.222763158,0.001617123
1364,0.222763158,0.001618758
1365,0.223026316,0.001618758
1366,0.223026316,0.001623663
1367,0.223092105,0.001623663
1368,0.223092105,0.001625298
1369,0.223881579,0.001625298
1370,0.223881579,0.001626934
1371,0.224144737,0.001626934
1372,0.224144737,0.001628569
1373,0.224210526,0.001628569
1374,0.224210526,0.001630204
1375,0.224342105,0.001630204
1376,0.224342105,0.001631839
1377,0.224407895,0.001631839
1378,0.224407895,0.001633474
1379,0.224473684,0.001633474
1380,0.224473684,0.001635109
1381,0.224802632,0.001635109
1382,0.224802632,0.001638379
1383,0.224934211,0.001638379
1384,0.224934211,0.001640014
1385,0.225065789,0.001640014
1386,0.225065789,0.001643285
1387,0.225131579,0.001643285
1388,0.225131579,0.001646555
1389,0.225263158,0.001646555
1390,0.225263158,0.00164819
1391,0.225657895,0.00164819
1392,0.225657895,0.00165146
1393,0.225855263,0.00165146
1394,0.225855263,0.001658001
1395,0.225921053,0.001658001
1396,0.225921053,0.001662906
1397,0.226513158,0.001662906
1398,0.226513158,0.001666176
1399,0.226907895,0.001666176
1400,0.226907895,0.001674352
1401,0.226973684,0.001674352
1402,0.226973684,0.001675987
1403,0.227039474,0.001675987
1404,0.227039474,0.001677622
1405,0.227105263,0.001677622
1406,0.227105263,0.001679257
1407,0.227236842,0.001679257
1408,0.227236842,0.001680892
1409,0.227368421,0.001680892
1410,0.227368421,0.001684162
1411,0.227434211,0.001684162
1412,0.227434211,0.001685797
1413,0.2275,0.001685797
1414,0.2275,0.001687433
1415,0.227565789,0.001687433
1416,0.227565789,0.001689068
1417,0.227697368,0.001689068
1418,0.227697368,0.001692338
1419,0.227763158,0.001692338
1420,0.227763158,0.001695608
1421,0.227894737,0.001695608
1422,0.227894737,0.001700513
1423,0.228355263,0.001700513
1424,0.228355263,0.001710324
1425,0.228552632,0.001710324
1426,0.228552632,0.001715229
1427,0.228618421,0.001715229
1428,0.228618421,0.001716865
1429,0.228684211,0.001716865
1430,0.228684211,0.00172177
1431,0.22875,0.00172177
1432,0.22875,0.001723405
1433,0.228815789,0.001723405
1434,0.228815789,0.00172504
1435,0.228947368,0.00172504
1436,0.228947368,0.001726675
1437,0.229078947,0.001726675
1438,0.229078947,0.00172831
1439,0.229144737,0.00172831
1440,0.229144737,0.001734851
1441,0.229407895,0.001734851
1442,0.229407895,0.001738121
1443,0.229473684,0.001738121
1444,0.229473684,0.001741391
1445,0.229539474,0.001741391
1446,0.229539474,0.001749567
1447,0.229736842,0.001749567
1448,0.229736842,0.001752837
1449,0.229802632,0.001752837
1450,0.229802632,0.001757742
1451,0.230131579,0.001757742
1452,0.230131579,0.001759377
1453,0.230394737,0.001759377
1454,0.230394737,0.001761012
1455,0.230789474,0.001761012
1456,0.230789474,0.001765918
1457,0.230855263,0.001765918
1458,0.230855263,0.001767553
1459,0.230986842,0.001767553
1460,0.230986842,0.001769188
1461,0.231052632,0.001769188
1462,0.231052632,0.001770823
1463,0.231118421,0.001770823
1464,0.231118421,0.001778999
1465,0.231381579,0.001778999
1466,0.231381579,0.001780634
1467,0.231907895,0.001780634
1468,0.231907895,0.001782269
1469,0.231973684,0.001782269
1470,0.231973684,0.001785539
1471,0.232039474,0.001785539
1472,0.232039474,0.001790444
1473,0.232105263,0.001790444
1474,0.232105263,0.00179535
1475,0.232236842,0.00179535
1476,0.232236842,0.001796985
1477,0.232302632,0.001796985
1478,0.232302632,0.00179862
1479,0.232434211,0.00179862
1480,0.232434211,0.001800255
1481,0.232631579,0.001800255
1482,0.232631579,0.00180189
1483,0.232763158,0.00180189
1484,0.232763158,0.00180516
1485,0.232828947,0.00180516
1486,0.232828947,0.001806796
1487,0.232894737,0.001806796
1488,0.232894737,0.001808431
1489,0.233092105,0.001808431
1490,0.233092105,0.001810066
1491,0.233157895,0.001810066
1492,0.233157895,0.001813336
1493,0.233289474,0.001813336
1494,0.233289474,0.001816606
1495,0.233486842,0.001816606
1496,0.233486842,0.001819876
1497,0.233618421,0.001819876
1498,0.233618421,0.001821511
1499,0.233815789,0.001821511
1500,0.233815789,0.001828052
1501,0.233881579,0.001828052
1502,0.233881579,0.001832957
1503,0.233947368,0.001832957
1504,0.233947368,0.001834592
1505,0.234013158,0.001834592
1506,0.234013158,0.001836227
1507,0.234078947,0.001836227
1508,0.234078947,0.001837863
1509,0.234210526,0.001837863
1510,0.234210526,0.001841133
1511,0.234276316,0.001841133
1512,0.234276316,0.001842768
1513,0.234539474,0.001842768
1514,0.234539474,0.001844403
1515,0.234736842,0.001844403
1516,0.234736842,0.001846038
1517,0.234802632,0.001846038
1518,0.234802632,0.001852579
1519,0.235,0.001852579
1520,0.235,0.001855849
1521,0.235065789,0.001855849
1522,0.235065789,0.001857484
1523,0.235131579,0.001857484
1524,0.235131579,0.001867295
1525,0.235460526,0.001867295
1526,0.235460526,0.00186893
1527,0.235592105,0.00186893
1528,0.235592105,0.001873835
1529,0.235657895,0.001873835
1530,0.235657895,0.00187547
1531,0.235723684,0.00187547
1532,0.235723684,0.001883646
1533,0.235986842,0.001883646
1534,0.235986842,0.001885281
1535,0.236052632,0.001885281
1536,0.236052632,0.001886916
1537,0.23625,0.001886916
1538,0.23625,0.001890186
1539,0.236315789,0.001890186
1540,0.236315789,0.001891821
1541,0.236776316,0.001891821
1542,0.236776316,0.001895091
1543,0.236842105,0.001895091
1544,0.236842105,0.001896727
1545,0.236907895,0.001896727
1546,0.236907895,0.001898362
1547,0.237039474,0.001898362
1548,0.237039474,0.001901632
1549,0.237171053,0.001901632
1550,0.237171053,0.001906537
1551,0.237302632,0.001906537
1552,0.237302632,0.001911442
1553,0.237697368,0.001911442
1554,0.237697368,0.001914713
1555,0.237763158,0.001914713
1556,0.237763158,0.001916348
1557,0.237828947,0.001916348
1558,0.237828947,0.001917983
1559,0.237960526,0.001917983
1560,0.237960526,0.001919618
1561,0.238026316,0.001919618
1562,0.238026316,0.001921253
1563,0.238157895,0.001921253
1564,0.238157895,0.001924523
1565,0.238289474,0.001924523
1566,0.238289474,0.001926158
1567,0.238355263,0.001926158
1568,0.238355263,0.001932699
1569,0.238486842,0.001932699
1570,0.238486842,0.001935969
1571,0.238552632,0.001935969
1572,0.238552632,0.001939239
1573,0.23875,0.001939239
1574,0.23875,0.001940874
1575,0.238947368,0.001940874
1576,0.238947368,0.00194251
1577,0.239144737,0.00194251
1578,0.239144737,0.001944145
1579,0.239210526,0.001944145
1580,0.239210526,0.001950685
1581,0.239276316,0.001950685
1582,0.239276316,0.001953955
1583,0.239407895,0.001953955
1584,0.239407895,0.001962131
1585,0.239671053,0.001962131
1586,0.239671053,0.001963766
1587,0.239802632,0.001963766
1588,0.239802632,0.001965401
1589,0.239868421,0.001965401
1590,0.239868421,0.001978482
1591,0.240197368,0.001978482
1592,0.240197368,0.001980117
1593,0.240263158,0.001980117
1594,0.240263158,0.001991563
1595,0.240328947,0.001991563
1596,0.240328947,0.001993198
1597,0.240394737,0.001993198
1598,0.240394737,0.001996468
1599,0.240460526,0.001996468
1600,0.240460526,0.002004644
1601,0.240526316,0.002004644
1602,0.240526316,0.002006279
1603,0.240657895,0.002006279
1604,0.240657895,0.002011184
1605,0.240855263,0.002011184
1606,0.240855263,0.002014454
1607,0.240986842,0.002014454
1608,0.240986842,0.002017725
1609,0.241118421,0.002017725
1610,0.241118421,0.00201936
1611,0.241184211,0.00201936
1612,0.241184211,0.002020995
1613,0.24125,0.002020995
1614,0.24125,0.002030805
1615,0.241381579,0.002030805
1616,0.241381579,0.002038981
1617,0.241513158,0.002038981
1618,0.241513158,0.002043886
1619,0.241578947,0.002043886
1620,0.241578947,0.002045521
1621,0.241776316,0.002045521
1622,0.241776316,0.002047157
1623,0.242039474,0.002047157
1624,0.242039474,0.002048792
1625,0.242236842,0.002048792
1626,0.242236842,0.002052062
1627,0.242368421,0.002052062
1628,0.242368421,0.002055332
